karate ,4.171351194,0.426005602,0.401298488,0.238488889,34,78
firm ,5.699418068,"0.46599864959716797	"," 0.35919208506763817	",0.162661514,33,124.5
dolphin ,5.069242239,"	1.0319974422454834 ",0.34246079,0.519382145,62,199
facebook ,145.5236599,467.1960535,"	0.3381063589249182 ",0.623740099,620,2102
tribes ,4.48899436,"	 0.1250312328338623	","	0.3025694444444444","	0.0850178359096314",16,58
wiki ,1668.099602," 4058.4716057777405	",0.363374085,0.548473949,889,2914
